order_book_id,underlying_symbol,market_tplus,symbol,margin_rate,maturity_date,type,trading_code,exchange,product,contract_multiplier,round_lot,trading_hours,listed_date,industry_name,de_listed_date,underlying_order_book_id,start_delivery_date,end_delivery_date
PX888,PX,0.0,PX主力连续价差平滑,0.08,0000-00-00,Future,PX2509,CZCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
PX889,PX,0.0,PX主力连续价差平滑（后复权）,0.08,0000-00-00,Future,PX2509,CZCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
PX88A2,PX,0.0,PX次主力连续,0.08,0000-00-00,Future,PX2601,CZCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
PX99,PX,0.0,PX指数连续,0.08,0000-00-00,Future,,CZCE,Commodity,5.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
RB1501,RB,0.0,螺纹钢1501,0.05,2015-01-15,Future,rb1501,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,焦煤钢矿,2015-01-15,null,2015-01-16,2015-01-22
RB1502,RB,0.0,螺纹钢1502,0.05,2015-02-10,Future,rb1502,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-02-18,焦煤钢矿,2015-02-10,null,2015-02-11,2015-02-17
RB1503,RB,0.0,螺纹钢1503,0.05,2015-03-16,Future,rb1503,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-18,焦煤钢矿,2015-03-16,null,2015-03-17,2015-03-23
RB1504,RB,0.0,螺纹钢1504,0.05,2015-04-15,Future,rb1504,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-04-16,焦煤钢矿,2015-04-15,null,2015-04-16,2015-04-22
RB1505,RB,0.0,螺纹钢1505,0.05,2015-05-15,Future,rb1505,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-05-16,焦煤钢矿,2015-05-15,null,2015-05-18,2015-05-22
RB1506,RB,0.0,螺纹钢1506,0.05,2015-06-15,Future,rb1506,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-06-17,焦煤钢矿,2015-06-15,null,2015-06-16,2015-06-23
RB1507,RB,0.0,螺纹钢1507,0.05,2015-07-15,Future,rb1507,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-16,焦煤钢矿,2015-07-15,null,2015-07-16,2015-07-22
RB1508,RB,0.0,螺纹钢1508,0.05,2015-08-17,Future,rb1508,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-08-18,焦煤钢矿,2015-08-17,null,2015-08-18,2015-08-24
RB1509,RB,0.0,螺纹钢1509,0.05,2015-09-15,Future,rb1509,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,焦煤钢矿,2015-09-15,null,2015-09-16,2015-09-22
RB1510,RB,0.0,螺纹钢1510,0.05,2015-10-15,Future,rb1510,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-10-16,焦煤钢矿,2015-10-15,null,2015-10-16,2015-10-22
RB1511,RB,0.0,螺纹钢1511,0.05,2015-11-16,Future,rb1511,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-18,焦煤钢矿,2015-11-16,null,2015-11-17,2015-11-23
RB1512,RB,0.0,螺纹钢1512,0.05,2015-12-15,Future,rb1512,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-12-16,焦煤钢矿,2015-12-15,null,2015-12-16,2015-12-22
RB88,RB,0.0,rb主力连续,0.06999999999999999,0000-00-00,Future,RB2510,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
RB888,RB,0.0,rb主力连续价差平滑,0.06999999999999999,0000-00-00,Future,RB2510,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
RB889,RB,0.0,rb主力连续价差平滑（后复权）,0.06999999999999999,0000-00-00,Future,RB2510,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
RB88A2,RB,0.0,rb次主力连续,0.06999999999999999,0000-00-00,Future,RB2511,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
RB99,RB,0.0,rb指数连续,0.06999999999999999,0000-00-00,Future,rb2205,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
RI1501,RI,0.0,早籼稻1501,0.05,2015-01-16,Future,RI501,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,谷物,2015-01-16,null,2015-01-19,2015-01-20
RI1503,RI,0.0,早籼稻1503,0.05,2015-03-13,Future,RI503,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-03-17,谷物,2015-03-13,null,2015-03-16,2015-03-17
RI1505,RI,0.0,早籼稻1505,0.05,2015-05-15,Future,RI505,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-05-19,谷物,2015-05-15,null,2015-05-18,2015-05-19
RI1507,RI,0.0,早籼稻1507,0.05,2015-07-14,Future,RI507,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-07-15,谷物,2015-07-14,null,2015-07-15,2015-07-16
RI1509,RI,0.0,早籼稻1509,0.05,2015-09-16,Future,RI509,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,谷物,2015-09-16,null,2015-09-17,2015-09-18
RI1511,RI,0.0,早籼稻1511,0.05,2015-11-13,Future,RI511,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,谷物,2015-11-13,null,2015-11-16,2015-11-17
RI88,RI,0.0,RI主力连续,0.15,0000-00-00,Future,RI2505,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
RI888,RI,0.0,RI主力连续价差平滑,0.15,0000-00-00,Future,RI2505,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
RI889,RI,0.0,RI主力连续价差平滑（后复权）,0.15,0000-00-00,Future,RI2505,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
RI88A2,RI,0.0,RI次主力连续,0.15,0000-00-00,Future,RI2507,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
RI99,RI,0.0,RI指数连续,0.15,0000-00-00,Future,RI205,CZCE,Commodity,20.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
RM1501,RM,0.0,菜籽粕1501,0.05,2015-01-16,Future,RM501,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,油脂,2015-01-16,null,2015-01-19,2015-01-20
RM1503,RM,0.0,菜籽粕1503,0.05,2015-03-13,Future,RM503,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-17,油脂,2015-03-13,null,2015-03-16,2015-03-17
RM1505,RM,0.0,菜籽粕1505,0.05,2015-05-15,Future,RM505,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-05-19,油脂,2015-05-15,null,2015-05-18,2015-05-19
RM1507,RM,0.0,菜籽粕1507,0.05,2015-07-14,Future,RM507,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-15,油脂,2015-07-14,null,2015-07-15,2015-07-16
RM1508,RM,0.0,菜籽粕1508,0.05,2015-08-14,Future,RM508,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-08-15,油脂,2015-08-14,null,2015-08-17,2015-08-18
RM1509,RM,0.0,菜籽粕1509,0.05,2015-09-16,Future,RM509,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,油脂,2015-09-16,null,2015-09-17,2015-09-18
RM1511,RM,0.0,菜籽粕1511,0.05,2015-11-13,Future,RM511,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,油脂,2015-11-13,null,2015-11-16,2015-11-17
RM88,RM,0.0,RM主力连续,0.1,0000-00-00,Future,RM2509,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
RM888,RM,0.0,RM主力连续价差平滑,0.1,0000-00-00,Future,RM2509,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
RM889,RM,0.0,RM主力连续价差平滑（后复权）,0.1,0000-00-00,Future,RM2509,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
RM88A2,RM,0.0,RM次主力连续,0.1,0000-00-00,Future,RM2601,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
RM99,RM,0.0,RM指数连续,0.1,0000-00-00,Future,RM207,CZCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
RO88A2,RO,0.0,菜籽油主力连续价差平滑（后复权）次主力连续,0.05,0000-00-00,Future,RO1303,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,null,,
RR88,RR,0.0,粳米主力连续,0.06,0000-00-00,Future,RR2506,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
RR888,RR,0.0,粳米主力连续价差平滑,0.06,0000-00-00,Future,RR2506,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
RR889,RR,0.0,粳米主力连续价差平滑（后复权）,0.06,0000-00-00,Future,RR2506,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
RR88A2,RR,0.0,粳米次主力连续,0.06,0000-00-00,Future,RR2601,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
RR99,RR,0.0,粳米指数连续,0.06,0000-00-00,Future,rr2205,DCE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,谷物,0000-00-00,,0000-00-00,0000-00-00
RS1507,RS,0.0,油菜籽1507,0.05,2015-07-14,Future,RS507,CZCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-07-15,油脂,2015-07-14,null,2015-07-15,2015-07-16
RS1508,RS,0.0,油菜籽1508,0.05,2015-08-14,Future,RS508,CZCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-08-15,油脂,2015-08-14,null,2015-08-17,2015-08-18
RS1509,RS,0.0,油菜籽1509,0.05,2015-09-16,Future,RS509,CZCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,油脂,2015-09-16,null,2015-09-17,2015-09-18
RS1511,RS,0.0,油菜籽1511,0.05,2015-11-13,Future,RS511,CZCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,油脂,2015-11-13,null,2015-11-16,2015-11-17
RS88,RS,0.0,菜籽主力连续,0.2,0000-00-00,Future,RS2507,CZCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
RS888,RS,0.0,菜籽主力连续价差平滑,0.2,0000-00-00,Future,RS2507,CZCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
RS889,RS,0.0,菜籽主力连续价差平滑（后复权）,0.2,0000-00-00,Future,RS2507,CZCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
RS88A2,RS,0.0,菜籽次主力连续,0.2,0000-00-00,Future,RS2511,CZCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
RS99,RS,0.0,菜籽指数连续,0.2,0000-00-00,Future,RS207,CZCE,Commodity,10.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,油脂,0000-00-00,,0000-00-00,0000-00-00
RU1501,RU,0.0,天然橡胶1501,0.05,2015-01-15,Future,ru1501,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-01-16,化工,2015-01-15,null,2015-01-16,2015-01-22
RU1503,RU,0.0,天然橡胶1503,0.05,2015-03-16,Future,ru1503,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-03-18,化工,2015-03-16,null,2015-03-17,2015-03-23
RU1504,RU,0.0,天然橡胶1504,0.05,2015-04-15,Future,ru1504,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-04-16,化工,2015-04-15,null,2015-04-16,2015-04-22
RU1505,RU,0.0,天然橡胶1505,0.05,2015-05-15,Future,ru1505,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-05-16,化工,2015-05-15,null,2015-05-18,2015-05-22
RU1506,RU,0.0,天然橡胶1506,0.05,2015-06-15,Future,ru1506,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-06-17,化工,2015-06-15,null,2015-06-16,2015-06-23
RU1507,RU,0.0,天然橡胶1507,0.05,2015-07-15,Future,ru1507,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-07-16,化工,2015-07-15,null,2015-07-16,2015-07-22
RU1508,RU,0.0,天然橡胶1508,0.05,2015-08-17,Future,ru1508,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-08-18,化工,2015-08-17,null,2015-08-18,2015-08-24
RU1509,RU,0.0,天然橡胶1509,0.05,2015-09-15,Future,ru1509,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,化工,2015-09-15,null,2015-09-16,2015-09-22
RU1510,RU,0.0,天然橡胶1510,0.05,2015-10-15,Future,ru1510,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-10-16,化工,2015-10-15,null,2015-10-16,2015-10-22
RU1511,RU,0.0,天然橡胶1511,0.05,2015-11-16,Future,ru1511,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",2014-11-18,化工,2015-11-16,null,2015-11-17,2015-11-23
RU88,RU,0.0,ru主力连续,0.1,0000-00-00,Future,RU2509,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
RU888,RU,0.0,ru主力连续价差平滑,0.1,0000-00-00,Future,RU2509,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
RU889,RU,0.0,ru主力连续价差平滑（后复权）,0.1,0000-00-00,Future,RU2509,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
RU88A2,RU,0.0,ru次主力连续,0.1,0000-00-00,Future,RU2601,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
RU99,RU,0.0,ru指数连续,0.1,0000-00-00,Future,ru2205,SHFE,Commodity,10.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
SA88,SA,0.0,SA主力连续,0.1,0000-00-00,Future,SA2509,CZCE,Commodity,20.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
SA888,SA,0.0,SA主力连续价差平滑,0.1,0000-00-00,Future,SA2509,CZCE,Commodity,20.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
SA889,SA,0.0,SA主力连续价差平滑（后复权）,0.1,0000-00-00,Future,SA2509,CZCE,Commodity,20.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
SA88A2,SA,0.0,SA次主力连续,0.1,0000-00-00,Future,SA2601,CZCE,Commodity,20.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
SA99,SA,0.0,SA指数连续,0.1,0000-00-00,Future,SA208,CZCE,Commodity,20.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
SC88,SC,0.0,sc主力连续,0.11000000000000001,0000-00-00,Future,SC2506,INE,Commodity,1000.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
SC888,SC,0.0,sc主力连续价差平滑,0.11000000000000001,0000-00-00,Future,SC2506,INE,Commodity,1000.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
SC889,SC,0.0,sc主力连续价差平滑（后复权）,0.11000000000000001,0000-00-00,Future,SC2506,INE,Commodity,1000.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
SC88A2,SC,0.0,sc次主力连续,0.11000000000000001,0000-00-00,Future,SC2507,INE,Commodity,1000.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
SC99,SC,0.0,sc指数连续,0.11000000000000001,0000-00-00,Future,sc2208,INE,Commodity,1000.0,1.0,"21:01-02:30,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,能源,0000-00-00,,0000-00-00,0000-00-00
SF1501,SF,0.0,硅铁1501,0.05,2015-01-16,Future,SF501,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-08-08,焦煤钢矿,2015-01-16,null,2015-01-19,2015-01-20
SF1502,SF,0.0,硅铁1502,0.05,2015-02-13,Future,SF502,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-08-08,焦煤钢矿,2015-02-13,null,2015-02-16,2015-02-17
SF1503,SF,0.0,硅铁1503,0.05,2015-03-13,Future,SF503,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-08-08,焦煤钢矿,2015-03-13,null,2015-03-16,2015-03-17
SF1504,SF,0.0,硅铁1504,0.05,2015-04-15,Future,SF504,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-08-08,焦煤钢矿,2015-04-15,null,2015-04-16,2015-04-17
SF1505,SF,0.0,硅铁1505,0.05,2015-05-15,Future,SF505,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-08-08,焦煤钢矿,2015-05-15,null,2015-05-18,2015-05-19
SF1506,SF,0.0,硅铁1506,0.05,2015-06-12,Future,SF506,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-08-08,焦煤钢矿,2015-06-12,null,2015-06-15,2015-06-16
SF1507,SF,0.0,硅铁1507,0.05,2015-07-14,Future,SF507,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-08-08,焦煤钢矿,2015-07-14,null,2015-07-15,2015-07-16
SF1508,SF,0.0,硅铁1508,0.05,2015-08-14,Future,SF508,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-08-15,焦煤钢矿,2015-08-14,null,2015-08-17,2015-08-18
SF1509,SF,0.0,硅铁1509,0.05,2015-09-16,Future,SF509,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-09-16,焦煤钢矿,2015-09-16,null,2015-09-17,2015-09-18
SF1510,SF,0.0,硅铁1510,0.05,2015-10-21,Future,SF510,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-10-22,焦煤钢矿,2015-10-21,null,2015-10-22,2015-10-23
SF1511,SF,0.0,硅铁1511,0.05,2015-11-13,Future,SF511,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-11-17,焦煤钢矿,2015-11-13,null,2015-11-16,2015-11-17
SF1512,SF,0.0,硅铁1512,0.05,2015-12-14,Future,SF512,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-12-15,焦煤钢矿,2015-12-14,null,2015-12-15,2015-12-16
SF88,SF,0.0,SF主力连续,0.09,0000-00-00,Future,SF2506,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
SF888,SF,0.0,SF主力连续价差平滑,0.09,0000-00-00,Future,SF2506,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
SF889,SF,0.0,SF主力连续价差平滑（后复权）,0.09,0000-00-00,Future,SF2506,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
SF88A2,SF,0.0,SF次主力连续,0.09,0000-00-00,Future,SF2507,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
SF99,SF,0.0,SF指数连续,0.09,0000-00-00,Future,SF208,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,焦煤钢矿,0000-00-00,,0000-00-00,0000-00-00
SH88,SH,0.0,SH主力连续,0.08,0000-00-00,Future,SH2505,CZCE,Commodity,30.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
SH888,SH,0.0,SH主力连续价差平滑,0.08,0000-00-00,Future,SH2505,CZCE,Commodity,30.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
SH889,SH,0.0,SH主力连续价差平滑（后复权）,0.08,0000-00-00,Future,SH2505,CZCE,Commodity,30.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
SH88A2,SH,0.0,SH次主力连续,0.08,0000-00-00,Future,SH2506,CZCE,Commodity,30.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
SH99,SH,0.0,SH指数连续,0.08,0000-00-00,Future,,CZCE,Commodity,30.0,1.0,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,化工,0000-00-00,,0000-00-00,0000-00-00
SI88,SI,0.0,工业硅主力连续,0.08,0000-00-00,Future,SI2506,GFEX,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,unknown,0000-00-00,,0000-00-00,0000-00-00
SI888,SI,0.0,工业硅主力连续价差平滑,0.08,0000-00-00,Future,SI2506,GFEX,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,unknown,0000-00-00,,0000-00-00,0000-00-00
SI889,SI,0.0,工业硅主力连续价差平滑（后复权）,0.08,0000-00-00,Future,SI2506,GFEX,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,unknown,0000-00-00,,0000-00-00,0000-00-00
SI88A2,SI,0.0,工业硅次主力连续,0.08,0000-00-00,Future,SI2509,GFEX,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,unknown,0000-00-00,,0000-00-00,0000-00-00
SI99,SI,0.0,工业硅指数连续,0.08,0000-00-00,Future,,GFEX,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",0000-00-00,unknown,0000-00-00,,0000-00-00,0000-00-00
SM1501,SM,0.0,锰硅1501,0.05,2015-01-16,Future,SM501,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-08-08,焦煤钢矿,2015-01-16,null,2015-01-19,2015-01-20
SM1502,SM,0.0,锰硅1502,0.05,2015-02-13,Future,SM502,CZCE,Commodity,5.0,1.0,"09:01-10:15,10:31-11:30,13:31-15:00",2014-08-08,焦煤钢矿,2015-02-13,null,2015-02-16,2015-02-17
